"X.1","X","EventDate","Region","EventName","RunTime","AgeCategory","Sex","AgeGrading","RunTimeSeconds","RunTimeHours","AverageSpeed","Time","Type","met_domain_name","version_num","src_id","WindDirection","WindSpeed","Temp","WetBulb","RH","RunTimeMinutes"
703807,703807,"21/05/2016","Greater London","roundshaw","00:37:39","VM65-69","M","0.463",2259,0.6275,7.968127,"09:00:00"," WMO"," SYNOP",1,726,210,12,13.3,12.1,86.1,37.65
703809,703809,"21/05/2016","Greater London","roundshaw","00:34:55","VM65-69","M","0.4993",2095,0.5819444,8.591885,"09:00:00"," WMO"," SYNOP",1,726,210,12,13.3,12.1,86.1,34.91667
703861,703861,"28/05/2016","Greater London","roundshaw","00:49:56","VM65-69","M","0.3358",2996,0.8322222,6.008011,"09:00:00"," WMO"," SYNOP",1,726,60,5,12.5,11.1,83.3,49.93333
703881,703881,"28/05/2016","Greater London","roundshaw","00:30:47","VM70-74","M","0.5728",1847,0.5130556,9.745533,"09:00:00"," WMO"," SYNOP",1,726,60,5,12.5,11.1,83.3,30.78333
703889,703889,"28/05/2016","Greater London","roundshaw","00:27:26","VM65-69","M","0.6355",1646,0.4572222,10.9356,"09:00:00"," WMO"," SYNOP",1,726,60,5,12.5,11.1,83.3,27.43333
703894,703894,"28/05/2016","Greater London","roundshaw","00:36:20","VM65-69","M","0.4798",2180,0.6055556,8.256881,"09:00:00"," WMO"," SYNOP",1,726,60,5,12.5,11.1,83.3,36.33333
703910,703910,"04/06/2016","Greater London","roundshaw","00:35:15","VM65-69","M","0.4946",2115,0.5875,8.510638,"09:00:00"," WMO"," SYNOP",1,726,10,5,12.2,12.2,100,35.25
703912,703912,"04/06/2016","Greater London","roundshaw","00:34:09","VM65-69","M","0.5105",2049,0.5691667,8.784773,"09:00:00"," WMO"," SYNOP",1,726,10,5,12.2,12.2,100,34.15
703917,703917,"04/06/2016","Greater London","roundshaw","00:28:04","VM65-69","M","0.6211",1684,0.4677778,10.68884,"09:00:00"," WMO"," SYNOP",1,726,10,5,12.2,12.2,100,28.06667
703918,703918,"04/06/2016","Greater London","roundshaw","00:29:43","VM70-74","M","0.5934",1783,0.4952778,10.09534,"09:00:00"," WMO"," SYNOP",1,726,10,5,12.2,12.2,100,29.71667
703924,703924,"04/06/2016","Greater London","roundshaw","00:53:15","VM65-69","M","0.3149",3195,0.8875,5.633803,"09:00:00"," WMO"," SYNOP",1,726,10,5,12.2,12.2,100,53.25
703979,703979,"11/06/2016","Greater London","roundshaw","00:30:48","VM70-74","M","0.5725",1848,0.5133333,9.74026,"09:00:00"," WMO"," SYNOP",1,726,360,3,17.9,15.7,78.3,30.8
703987,703987,"11/06/2016","Greater London","roundshaw","00:51:35","VM65-69","M","0.325",3095,0.8597222,5.815832,"09:00:00"," WMO"," SYNOP",1,726,360,3,17.9,15.7,78.3,51.58333
704014,704014,"11/06/2016","Greater London","roundshaw","00:36:31","VM65-69","M","0.4774",2191,0.6086111,8.215427,"09:00:00"," WMO"," SYNOP",1,726,360,3,17.9,15.7,78.3,36.51667
704015,704015,"11/06/2016","Greater London","roundshaw","00:36:25","VM65-69","M","0.4787",2185,0.6069444,8.237986,"09:00:00"," WMO"," SYNOP",1,726,360,3,17.9,15.7,78.3,36.41667
704021,704021,"11/06/2016","Greater London","roundshaw","00:28:25","VM65-69","M","0.6135",1705,0.4736111,10.55718,"09:00:00"," WMO"," SYNOP",1,726,360,3,17.9,15.7,78.3,28.41667
704022,704022,"11/06/2016","Greater London","roundshaw","00:26:23","VM65-69","M","0.6475",1583,0.4397222,11.37081,"09:00:00"," WMO"," SYNOP",1,726,360,3,17.9,15.7,78.3,26.38333
704032,704032,"18/06/2016","Greater London","roundshaw","00:29:04","VM65-69","M","0.5998",1744,0.4844444,10.3211,"09:00:00"," WMO"," SYNOP",1,726,350,8,12.8,11.8,88.2,29.06667
704042,704042,"18/06/2016","Greater London","roundshaw","00:48:49","VM65-69","M","0.3435",2929,0.8136111,6.145442,"09:00:00"," WMO"," SYNOP",1,726,350,8,12.8,11.8,88.2,48.81667
704074,704074,"18/06/2016","Greater London","roundshaw","00:31:42","VM70-74","M","0.5563",1902,0.5283333,9.463722,"09:00:00"," WMO"," SYNOP",1,726,350,8,12.8,11.8,88.2,31.7
704091,704091,"25/06/2016","Greater London","roundshaw","00:32:02","VM70-74","M","0.5505",1922,0.5338889,9.365245,"09:00:00"," WMO"," SYNOP",1,726,270,7,14.8,12.3,72.9,32.03333
704099,704099,"25/06/2016","Greater London","roundshaw","00:48:39","VM65-69","M","0.3446",2919,0.8108333,6.166495,"09:00:00"," WMO"," SYNOP",1,726,270,7,14.8,12.3,72.9,48.65
704135,704135,"25/06/2016","Greater London","roundshaw","00:36:01","VM65-69","M","0.484",2161,0.6002778,8.329477,"09:00:00"," WMO"," SYNOP",1,726,270,7,14.8,12.3,72.9,36.01667
704147,704147,"02/07/2016","Greater London","roundshaw","00:34:53","VM65-69","M","0.4998",2093,0.5813889,8.600096,"09:00:00"," WMO"," SYNOP",1,726,270,14,14.2,11.1,66.1,34.88333
704154,704154,"02/07/2016","Greater London","roundshaw","00:28:59","VM65-69","M","0.6015",1739,0.4830556,10.35078,"09:00:00"," WMO"," SYNOP",1,726,270,14,14.2,11.1,66.1,28.98333
704160,704160,"02/07/2016","Greater London","roundshaw","00:35:27","VM65-69","M","0.4918",2127,0.5908333,8.462623,"09:00:00"," WMO"," SYNOP",1,726,270,14,14.2,11.1,66.1,35.45
704167,704167,"02/07/2016","Greater London","roundshaw","00:31:33","VM70-74","M","0.5589",1893,0.5258333,9.508716,"09:00:00"," WMO"," SYNOP",1,726,270,14,14.2,11.1,66.1,31.55
704203,704203,"02/07/2016","Greater London","roundshaw","00:54:38","VM65-69","M","0.3069",3278,0.9105556,5.491153,"09:00:00"," WMO"," SYNOP",1,726,270,14,14.2,11.1,66.1,54.63333
704233,704233,"09/07/2016","Greater London","roundshaw","00:55:02","VM65-69","M","0.3047",3302,0.9172222,5.451242,"09:00:00"," WMO"," SYNOP",1,726,200,15,18.1,15.8,77.4,55.03333
704252,704252,"09/07/2016","Greater London","roundshaw","00:31:12","VM70-74","M","0.5652",1872,0.52,9.615385,"09:00:00"," WMO"," SYNOP",1,726,200,15,18.1,15.8,77.4,31.2
704260,704260,"09/07/2016","Greater London","roundshaw","00:33:33","VM65-69","M","0.5142",2013,0.5591667,8.941878,"09:00:00"," WMO"," SYNOP",1,726,200,15,18.1,15.8,77.4,33.55
704269,704269,"09/07/2016","Greater London","roundshaw","00:38:28","VM75-79","M","0.5113",2308,0.6411111,7.79896,"09:00:00"," WMO"," SYNOP",1,726,200,15,18.1,15.8,77.4,38.46667
704271,704271,"09/07/2016","Greater London","roundshaw","00:37:04","VM65-69","M","0.4703",2224,0.6177778,8.093525,"09:00:00"," WMO"," SYNOP",1,726,200,15,18.1,15.8,77.4,37.06667
704296,704296,"16/07/2016","Greater London","roundshaw","00:29:40","VM65-69","M","0.5708",1780,0.4944444,10.11236,"09:00:00"," WMO"," SYNOP",1,726,260,9,17.8,16.7,88.9,29.66667
704299,704299,"16/07/2016","Greater London","roundshaw","01:05:53","VM65-69","M","0.2545",3953,1.098056,4.553504,"09:00:00"," WMO"," SYNOP",1,726,260,9,17.8,16.7,88.9,65.88333
704305,704305,"16/07/2016","Greater London","roundshaw","00:27:38","VM65-69","M","0.6182",1658,0.4605556,10.85645,"09:00:00"," WMO"," SYNOP",1,726,260,9,17.8,16.7,88.9,27.63333
704340,704340,"16/07/2016","Greater London","roundshaw","00:36:50","VM65-69","M","0.4733",2210,0.6138889,8.144796,"09:00:00"," WMO"," SYNOP",1,726,260,9,17.8,16.7,88.9,36.83333
704378,704378,"16/07/2016","Greater London","roundshaw","00:25:07","VM70-74","M","0.7021",1507,0.4186111,11.94426,"09:00:00"," WMO"," SYNOP",1,726,260,9,17.8,16.7,88.9,25.11667
704389,704389,"16/07/2016","Greater London","roundshaw","00:31:26","VM65-69","M","0.5488",1886,0.5238889,9.544008,"09:00:00"," WMO"," SYNOP",1,726,260,9,17.8,16.7,88.9,31.43333
704398,704398,"16/07/2016","Greater London","roundshaw","00:31:07","VM70-74","M","0.5667",1867,0.5186111,9.641136,"09:00:00"," WMO"," SYNOP",1,726,260,9,17.8,16.7,88.9,31.11667
704428,704428,"23/07/2016","Greater London","roundshaw","00:40:46","VM65-69","M","0.4276",2446,0.6794444,7.358953,"09:00:00"," WMO"," SYNOP",1,726,190,2,21.5,18.2,71,40.76667
704450,704450,"23/07/2016","Greater London","roundshaw","00:32:57","VM70-74","M","0.5352",1977,0.5491667,9.104704,"09:00:00"," WMO"," SYNOP",1,726,190,2,21.5,18.2,71,32.95
704459,704459,"23/07/2016","Greater London","roundshaw","00:47:53","VM65-69","M","0.3502",2873,0.7980556,6.265228,"09:00:00"," WMO"," SYNOP",1,726,190,2,21.5,18.2,71,47.88333
704475,704475,"30/07/2016","Greater London","roundshaw","00:30:17","VM65-69","M","0.5757",1817,0.5047222,9.906439,"09:00:00"," WMO"," SYNOP",1,726,310,6,16.2,15.2,89.4,30.28333
704512,704512,"30/07/2016","Greater London","roundshaw","00:30:51","VM70-74","M","0.5716",1851,0.5141667,9.724473,"09:00:00"," WMO"," SYNOP",1,726,310,6,16.2,15.2,89.4,30.85
704519,704519,"30/07/2016","Greater London","roundshaw","00:45:24","VM65-69","M","0.3693",2724,0.7566667,6.60793,"09:00:00"," WMO"," SYNOP",1,726,310,6,16.2,15.2,89.4,45.4
704522,704522,"06/08/2016","Greater London","roundshaw","00:31:14","VM70-74","M","0.5646",1874,0.5205556,9.605123,"09:00:00"," WMO"," SYNOP",1,726,310,4,17.9,15.2,73.4,31.23333
704538,704538,"06/08/2016","Greater London","roundshaw","00:29:32","VM65-69","M","0.5903",1772,0.4922222,10.15801,"09:00:00"," WMO"," SYNOP",1,726,310,4,17.9,15.2,73.4,29.53333
704542,704542,"06/08/2016","Greater London","roundshaw","00:26:06","VM65-69","M","0.6545",1566,0.435,11.49425,"09:00:00"," WMO"," SYNOP",1,726,310,4,17.9,15.2,73.4,26.1
704559,704559,"06/08/2016","Greater London","roundshaw","00:27:39","VM65-69","M","0.6064",1659,0.4608333,10.84991,"09:00:00"," WMO"," SYNOP",1,726,310,4,17.9,15.2,73.4,27.65
704568,704568,"06/08/2016","Greater London","roundshaw","00:54:32","VM65-69","M","0.3075",3272,0.9088889,5.501222,"09:00:00"," WMO"," SYNOP",1,726,310,4,17.9,15.2,73.4,54.53333
704613,704613,"13/08/2016","Greater London","roundshaw","00:31:08","VM70-74","M","0.5664",1868,0.5188889,9.635974,"09:00:00"," WMO"," SYNOP",1,726,270,11,17.6,15.3,77,31.13333
704619,704619,"13/08/2016","Greater London","roundshaw","00:50:52","VM65-69","M","0.3296",3052,0.8477778,5.897772,"09:00:00"," WMO"," SYNOP",1,726,270,11,17.6,15.3,77,50.86667
704626,704626,"13/08/2016","Greater London","roundshaw","00:36:12","VM65-69","M","0.4816",2172,0.6033333,8.287293,"09:00:00"," WMO"," SYNOP",1,726,270,11,17.6,15.3,77,36.2
704633,704633,"13/08/2016","Greater London","roundshaw","00:36:33","VM65-69","M","0.477",2193,0.6091667,8.207934,"09:00:00"," WMO"," SYNOP",1,726,270,11,17.6,15.3,77,36.55
704675,704675,"20/08/2016","Greater London","roundshaw","00:33:06","VM70-74","M","0.5327",1986,0.5516667,9.063444,"09:00:00"," WMO"," SYNOP",1,726,210,19,16.2,14.2,79.2,33.1
704678,704678,"20/08/2016","Greater London","roundshaw","00:32:41","VM65-69","M","0.5334",1961,0.5447222,9.17899,"09:00:00"," WMO"," SYNOP",1,726,210,19,16.2,14.2,79.2,32.68333
704685,704685,"20/08/2016","Greater London","roundshaw","00:52:26","VM65-69","M","0.3198",3146,0.8738889,5.721551,"09:00:00"," WMO"," SYNOP",1,726,210,19,16.2,14.2,79.2,52.43333
704704,704704,"27/08/2016","Greater London","roundshaw","00:27:29","VM65-69","M","0.6101",1649,0.4580556,10.91571,"09:00:00"," WMO"," SYNOP",1,726,70,7,20.1,17.5,76,27.48333
704710,704710,"27/08/2016","Greater London","roundshaw","00:32:34","VM70-74","M","0.5415",1954,0.5427778,9.211873,"09:00:00"," WMO"," SYNOP",1,726,70,7,20.1,17.5,76,32.56667
704718,704718,"27/08/2016","Greater London","roundshaw","00:47:13","VM65-69","M","0.3551",2833,0.7869444,6.353689,"09:00:00"," WMO"," SYNOP",1,726,70,7,20.1,17.5,76,47.21667
704756,704756,"27/08/2016","Greater London","roundshaw","00:36:08","VM65-69","M","0.4825",2168,0.6022222,8.302583,"09:00:00"," WMO"," SYNOP",1,726,70,7,20.1,17.5,76,36.13333
704773,704773,"03/09/2016","Greater London","roundshaw","00:30:15","VM70-74","M","0.5829",1815,0.5041667,9.917355,"09:00:00"," WMO"," SYNOP",1,726,210,9,15.5,13.9,82.9,30.25
704775,704775,"03/09/2016","Greater London","roundshaw","00:31:15","VM65-69","M","0.5579",1875,0.5208333,9.6,"09:00:00"," WMO"," SYNOP",1,726,210,9,15.5,13.9,82.9,31.25
704808,704808,"03/09/2016","Greater London","roundshaw","00:46:57","VM65-69","M","0.3571",2817,0.7825,6.389776,"09:00:00"," WMO"," SYNOP",1,726,210,9,15.5,13.9,82.9,46.95
704837,704837,"10/09/2016","Greater London","roundshaw","00:44:45","VM65-69","M","0.3747",2685,0.7458333,6.703911,"09:00:00"," WMO"," SYNOP",1,726,200,13,18.1,16.7,86.1,44.75
704858,704858,"10/09/2016","Greater London","roundshaw","00:31:07","VM65-69","M","0.5603",1867,0.5186111,9.641136,"09:00:00"," WMO"," SYNOP",1,726,200,13,18.1,16.7,86.1,31.11667
704886,704886,"17/09/2016","Greater London","roundshaw","00:36:34","VM65-69","M","0.4768",2194,0.6094444,8.204193,"09:00:00"," WMO"," SYNOP",1,726,330,11,11.7,11.2,93.8,36.56667
704890,704890,"17/09/2016","Greater London","roundshaw","00:44:21","VM65-69","M","0.3781",2661,0.7391667,6.764374,"09:00:00"," WMO"," SYNOP",1,726,330,11,11.7,11.2,93.8,44.35
704911,704911,"17/09/2016","Greater London","roundshaw","00:27:11","VM65-69","M","0.6168",1631,0.4530556,11.03617,"09:00:00"," WMO"," SYNOP",1,726,330,11,11.7,11.2,93.8,27.18333
704925,704925,"17/09/2016","Greater London","roundshaw","00:30:43","VM70-74","M","0.5741",1843,0.5119444,9.766685,"09:00:00"," WMO"," SYNOP",1,726,330,11,11.7,11.2,93.8,30.71667
704944,704944,"24/09/2016","Greater London","roundshaw","00:35:56","VM70-74","M","0.5032",2156,0.5988889,8.348794,"09:00:00"," WMO"," SYNOP",1,726,170,7,17.2,15.1,78.8,35.93333
704948,704948,"24/09/2016","Greater London","roundshaw","00:31:15","VM70-74","M","0.5643",1875,0.5208333,9.6,"09:00:00"," WMO"," SYNOP",1,726,170,7,17.2,15.1,78.8,31.25
704951,704951,"24/09/2016","Greater London","roundshaw","00:30:39","VM65-69","M","0.5688",1839,0.5108333,9.787928,"09:00:00"," WMO"," SYNOP",1,726,170,7,17.2,15.1,78.8,30.65
704956,704956,"24/09/2016","Greater London","roundshaw","00:53:57","VM65-69","M","0.3108",3237,0.8991667,5.560704,"09:00:00"," WMO"," SYNOP",1,726,170,7,17.2,15.1,78.8,53.95
704980,704980,"24/09/2016","Greater London","roundshaw","00:38:12","VM65-69","M","0.4564",2292,0.6366667,7.853403,"09:00:00"," WMO"," SYNOP",1,726,170,7,17.2,15.1,78.8,38.2
705007,705007,"01/10/2016","Greater London","roundshaw","00:45:59","VM65-69","M","0.3646",2759,0.7663889,6.524103,"09:00:00"," WMO"," SYNOP",1,726,190,4,11.8,11.1,91.4,45.98333
705017,705017,"01/10/2016","Greater London","roundshaw","00:31:05","VM70-74","M","0.5673",1865,0.5180556,9.651475,"09:00:00"," WMO"," SYNOP",1,726,190,4,11.8,11.1,91.4,31.08333
705022,705022,"01/10/2016","Greater London","roundshaw","00:36:51","VM65-69","M","0.4731",2211,0.6141667,8.141113,"09:00:00"," WMO"," SYNOP",1,726,190,4,11.8,11.1,91.4,36.85
705023,705023,"01/10/2016","Greater London","roundshaw","00:39:53","VM65-69","M","0.4371",2393,0.6647222,7.521939,"09:00:00"," WMO"," SYNOP",1,726,190,4,11.8,11.1,91.4,39.88333
705080,705080,"08/10/2016","Greater London","roundshaw","00:44:36","VM65-69","M","0.3759",2676,0.7433333,6.726457,"09:00:00"," WMO"," SYNOP",1,726,20,6,NA,NA,NA,44.6
705099,705099,"08/10/2016","Greater London","roundshaw","00:30:34","VM70-74","M","0.5769",1834,0.5094444,9.814613,"09:00:00"," WMO"," SYNOP",1,726,20,6,NA,NA,NA,30.56667
705100,705100,"08/10/2016","Greater London","roundshaw","00:29:35","VM65-69","M","0.5893",1775,0.4930556,10.14085,"09:00:00"," WMO"," SYNOP",1,726,20,6,NA,NA,NA,29.58333
705108,705108,"08/10/2016","Greater London","roundshaw","00:25:36","VM65-69","M","0.6673",1536,0.4266667,11.71875,"09:00:00"," WMO"," SYNOP",1,726,20,6,NA,NA,NA,25.6
705119,705119,"08/10/2016","Greater London","roundshaw","00:35:02","VM65-69","M","0.4976",2102,0.5838889,8.563273,"09:00:00"," WMO"," SYNOP",1,726,20,6,NA,NA,NA,35.03333
705135,705135,"15/10/2016","Greater London","roundshaw","00:30:48","VM70-74","M","0.5725",1848,0.5133333,9.74026,"09:00:00"," WMO"," SYNOP",1,726,180,7,11.7,10.6,86.6,30.8
705142,705142,"15/10/2016","Greater London","roundshaw","00:45:28","VM65-69","M","0.3688",2728,0.7577778,6.59824,"09:00:00"," WMO"," SYNOP",1,726,180,7,11.7,10.6,86.6,45.46667
705144,705144,"15/10/2016","Greater London","roundshaw","00:35:48","VM65-69","M","0.487",2148,0.5966667,8.379888,"09:00:00"," WMO"," SYNOP",1,726,180,7,11.7,10.6,86.6,35.8
705153,705153,"15/10/2016","Greater London","roundshaw","00:27:34","VM65-69","M","0.6082",1654,0.4594444,10.88271,"09:00:00"," WMO"," SYNOP",1,726,180,7,11.7,10.6,86.6,27.56667
705154,705154,"15/10/2016","Greater London","roundshaw","00:25:35","VM65-69","M","0.6678",1535,0.4263889,11.72638,"09:00:00"," WMO"," SYNOP",1,726,180,7,11.7,10.6,86.6,25.58333
705204,705204,"22/10/2016","Greater London","roundshaw","00:29:05","VM65-69","M","0.5994",1745,0.4847222,10.31519,"09:00:00"," WMO"," SYNOP",1,726,330,3,7.1,7.1,100,29.08333
705211,705211,"22/10/2016","Greater London","roundshaw","00:44:28","VM65-69","M","0.3771",2668,0.7411111,6.746627,"09:00:00"," WMO"," SYNOP",1,726,330,3,7.1,7.1,100,44.46667
705242,705242,"22/10/2016","Greater London","roundshaw","00:30:32","VM70-74","M","0.5775",1832,0.5088889,9.825328,"09:00:00"," WMO"," SYNOP",1,726,330,3,7.1,7.1,100,30.53333
705253,705253,"22/10/2016","Greater London","roundshaw","00:34:21","VM65-69","M","0.5075",2061,0.5725,8.733624,"09:00:00"," WMO"," SYNOP",1,726,330,3,7.1,7.1,100,34.35
705274,705274,"29/10/2016","Greater London","roundshaw","00:33:53","VM70-74","M","0.5204",2033,0.5647222,8.85391,"09:00:00"," WMO"," SYNOP",1,726,120,2,12.5,12.2,96.3,33.88333
705279,705279,"29/10/2016","Greater London","roundshaw","00:42:58","VM65-69","M","0.4057",2578,0.7161111,6.982157,"09:00:00"," WMO"," SYNOP",1,726,120,2,12.5,12.2,96.3,42.96667
705312,705312,"29/10/2016","Greater London","roundshaw","00:48:45","VM65-69","M","0.3439",2925,0.8125,6.153846,"09:00:00"," WMO"," SYNOP",1,726,120,2,12.5,12.2,96.3,48.75
705317,705317,"29/10/2016","Greater London","roundshaw","00:30:04","VM70-74","M","0.5865",1804,0.5011111,9.977827,"09:00:00"," WMO"," SYNOP",1,726,120,2,12.5,12.2,96.3,30.06667
705329,705329,"05/11/2016","Greater London","roundshaw","00:32:51","VM70-74","M","0.5368",1971,0.5475,9.13242,"09:00:00"," WMO"," SYNOP",1,726,290,8,3.8,3.7,98.3,32.85
705337,705337,"05/11/2016","Greater London","roundshaw","00:29:21","VM65-69","M","0.594",1761,0.4891667,10.22147,"09:00:00"," WMO"," SYNOP",1,726,290,8,3.8,3.7,98.3,29.35
705343,705343,"05/11/2016","Greater London","roundshaw","00:52:54","VM65-69","M","0.317",3174,0.8816667,5.671078,"09:00:00"," WMO"," SYNOP",1,726,290,8,3.8,3.7,98.3,52.9
705404,705404,"12/11/2016","Greater London","roundshaw","00:49:39","VM65-69","M","0.3511",2979,0.8275,6.042296,"09:00:00"," WMO"," SYNOP",1,726,180,13,7.5,7.3,97.1,49.65
705405,705405,"12/11/2016","Greater London","roundshaw","00:37:09","VM65-69","M","0.4693",2229,0.6191667,8.07537,"09:00:00"," WMO"," SYNOP",1,726,180,13,7.5,7.3,97.1,37.15
705419,705419,"12/11/2016","Greater London","roundshaw","00:30:43","VM70-74","M","0.5741",1843,0.5119444,9.766685,"09:00:00"," WMO"," SYNOP",1,726,180,13,7.5,7.3,97.1,30.71667
705427,705427,"12/11/2016","Greater London","roundshaw","00:49:41","VM65-69","M","0.3375",2981,0.8280556,6.038242,"09:00:00"," WMO"," SYNOP",1,726,180,13,7.5,7.3,97.1,49.68333
705446,705446,"19/11/2016","Greater London","roundshaw","00:35:28","VM65-69","M","0.4915",2128,0.5911111,8.458647,"09:00:00"," WMO"," SYNOP",1,726,230,7,2.5,2.1,92.9,35.46667
705461,705461,"19/11/2016","Greater London","roundshaw","00:30:14","VM65-69","M","0.5766",1814,0.5038889,9.922822,"09:00:00"," WMO"," SYNOP",1,726,230,7,2.5,2.1,92.9,30.23333
705462,705462,"19/11/2016","Greater London","roundshaw","00:29:17","VM65-69","M","0.5953",1757,0.4880556,10.24474,"09:00:00"," WMO"," SYNOP",1,726,230,7,2.5,2.1,92.9,29.28333
705474,705474,"19/11/2016","Greater London","roundshaw","00:27:01","VM65-69","M","0.6206",1621,0.4502778,11.10426,"09:00:00"," WMO"," SYNOP",1,726,230,7,2.5,2.1,92.9,27.01667
705493,705493,"19/11/2016","Greater London","roundshaw","00:28:33","VM70-74","M","0.6252",1713,0.4758333,10.50788,"09:00:00"," WMO"," SYNOP",1,726,230,7,2.5,2.1,92.9,28.55
705527,705527,"26/11/2016","Greater London","roundshaw","00:31:05","VM70-74","M","0.5673",1865,0.5180556,9.651475,"09:00:00"," WMO"," SYNOP",1,726,50,3,2.7,2.7,100,31.08333
705529,705529,"26/11/2016","Greater London","roundshaw","00:38:25","VM75-79","M","0.5119",2305,0.6402778,7.809111,"09:00:00"," WMO"," SYNOP",1,726,50,3,2.7,2.7,100,38.41667
705532,705532,"26/11/2016","Greater London","roundshaw","00:34:48","VM65-69","M","0.501",2088,0.58,8.62069,"09:00:00"," WMO"," SYNOP",1,726,50,3,2.7,2.7,100,34.8
705533,705533,"26/11/2016","Greater London","roundshaw","00:34:22","VM70-74","M","0.5131",2062,0.5727778,8.729389,"09:00:00"," WMO"," SYNOP",1,726,50,3,2.7,2.7,100,34.36667
705545,705545,"26/11/2016","Greater London","roundshaw","00:28:29","VM65-69","M","0.6121",1709,0.4747222,10.53248,"09:00:00"," WMO"," SYNOP",1,726,50,3,2.7,2.7,100,28.48333
705570,705570,"03/12/2016","Greater London","roundshaw","00:34:07","VM70-74","M","0.5169",2047,0.5686111,8.793356,"09:00:00"," WMO"," SYNOP",1,726,70,3,4.5,3.8,88.4,34.11667
705573,705573,"03/12/2016","Greater London","roundshaw","00:42:05","VM65-69","M","0.4143",2525,0.7013889,7.128713,"09:00:00"," WMO"," SYNOP",1,726,70,3,4.5,3.8,88.4,42.08333
705576,705576,"03/12/2016","Greater London","roundshaw","00:29:06","VM65-69","M","0.5991",1746,0.485,10.30928,"09:00:00"," WMO"," SYNOP",1,726,70,3,4.5,3.8,88.4,29.1
705584,705584,"03/12/2016","Greater London","roundshaw","00:49:18","VM65-69","M","0.3401",2958,0.8216667,6.085193,"09:00:00"," WMO"," SYNOP",1,726,70,3,4.5,3.8,88.4,49.3
705592,705592,"03/12/2016","Greater London","roundshaw","00:26:34","VM65-69","M","0.6311",1594,0.4427778,11.29235,"09:00:00"," WMO"," SYNOP",1,726,70,3,4.5,3.8,88.4,26.56667
705639,705639,"10/12/2016","Greater London","roundshaw","00:24:36","VM65-69","M","0.6883",1476,0.41,12.19512,"09:00:00"," WMO"," SYNOP",1,726,210,7,10.7,10.7,100,24.6
705659,705659,"10/12/2016","Greater London","roundshaw","00:25:55","VM65-69","M","0.6469",1555,0.4319444,11.57556,"09:00:00"," WMO"," SYNOP",1,726,210,7,10.7,10.7,100,25.91667
